date,rank,song,artist,last-week,peak-rank,weeks-on-board,label
1989-08-05,14,Don't Wanna Lose You,Gloria Estefan,24,14,5,sad
1989-08-05,15,I'm That Type Of Guy,LL Cool J,19,15,9,happy
1989-08-05,16,Dressed For Success,Roxette,14,14,11,happy
1989-08-05,17,Hangin' Tough,New Kids On The Block,26,17,4,happy
1989-08-05,18,Hey Baby,Henry Lee Summer,20,18,12,happy
1989-08-05,19,Friends,Jody Watley With Eric B. & Rakim,22,19,8,happy
1989-08-05,20,No More Rhyme,Debbie Gibson,21,20,8,sad
1989-08-05,21,The End Of The Innocence,Don Henley,23,21,7,sad
1989-08-05,22,Sacred Emotion,Donny Osmond,29,22,8,happy
1989-08-05,23,Headed For A Heartbreak,Winger,28,23,10,happy
1989-08-05,24,Angel Eyes,The Jeff Healey Band,31,24,8,sad
1989-08-05,25,Hooked On You,Sweet Sensation,30,25,22,1
1989-08-05,26,What You Don't Know,Expose,12,8,12,happy
1989-08-05,27,Baby Don't Forget My Number,Milli Vanilli,17,1,15,happy
1989-08-05,28,Keep On Movin',Soul II Soul (Featuring Caron Wheeler),34,28,7,happy
1989-08-05,29,Who Do You Give Your Love To?,Michael Morales,15,15,15,happy
1989-08-05,30,Good Thing,Fine Young Cannibals,16,1,14,1
1989-08-05,31,Shower Me With Your Love,Surface,38,31,6,sad
1989-08-05,32,18 And Life,Skid Row,39,32,5,happy
1989-08-05,33,Cover Of Love,Michael Damian,36,33,8,happy
1989-08-05,34,If I Could Turn Back Time,Cher,43,34,5,happy
1989-08-05,35,Me Myself And I,De La Soul,35,34,10,happy
1989-08-05,36,Heaven,Warrant,50,36,3,0
1989-08-05,37,Miss You Like Crazy,Natalie Cole,27,7,17,sad
1989-08-05,38,In My Eyes,Stevie B,37,37,11,happy
1989-08-05,39,Talk It Over,Grayson Hugh,47,39,7,sad
1989-08-05,40,Buffalo Stance,Neneh Cherry,33,3,19,happy
1989-08-05,41,Send Me An Angel '89,Real Life,32,26,13,happy
1989-08-05,42,The Prisoner,Howard Jones,48,42,6,happy
1989-08-05,43,"It Isn't, It Wasn't, It Ain't Never Gonna Be",Aretha Franklin/Whitney Houston,41,41,6,happy
1989-08-05,44,The Doctor,The Doobie Brothers,25,9,12,happy
1989-08-05,45,Soul Provider,Michael Bolton,49,45,6,0
1989-08-05,46,"Wind Beneath My Wings (From ""Beaches"")",Bette Midler,42,1,23,sad
1989-08-05,47,Trouble Me,"10,000 Maniacs",53,47,8,1
1989-08-05,48,Kisses On The Wind,Neneh Cherry,59,48,3,happy
1989-08-05,49,That's The Way,Katrina And The Waves,65,49,3,happy
1989-08-05,50,I'll Be Loving You (Forever),New Kids On The Block,45,1,19,0
1989-08-05,51,Into The Night,Benny Mardones,46,11,34,0
1989-08-05,52,One,Bee Gees,73,52,2,happy
1989-08-05,53,Girl I'm Gonna Miss You,Milli Vanilli,,53,1,happy
1989-08-05,54,Turned Away,Chuckii Booker,64,54,5,happy
1989-08-05,55,Satisfied,Richard Marx,40,1,14,happy
1989-08-05,56,Jackie Brown,John Mellencamp,68,56,4,happy
1989-08-05,57,"In Your Eyes (Theme From ""Say Anything"")",Peter Gabriel,52,26,26,happy
1989-08-05,58,Little Fighter,White Lion,60,58,7,1
1989-08-05,59,I Drove All Night,Cyndi Lauper,44,6,14,happy
1989-08-05,60,Tell Me I'm Not Dreaming,Robert Palmer,62,60,6,happy
1989-08-05,61,Don't Say You Love Me,Billy Squier,58,58,7,happy
1989-08-05,62,Forget Me Not,Bad English,72,62,3,happy
1989-08-05,63,Close My Eyes Forever,Lita Ford (Duet With Ozzy Osbourne),57,8,23,0
1989-08-05,64,Down Boys,Warrant,55,27,15,1
1989-08-05,65,This Time I Know It's For Real,Donna Summer,51,7,16,1
1989-08-05,66,Closer To Fine,Indigo Girls,74,66,3,1
1989-08-05,67,Hey Ladies,Beastie Boys,,67,1,1
1989-08-05,68,(You're My One And Only) True Love,Seduction,79,68,5,happy
1989-08-05,69,Put Your Mouth On Me,Eddie Murphy,90,69,2,happy
1989-08-05,70,Love Has Taken Its Toll,Saraya,77,70,5,happy
1989-08-05,71,Right Next To Me,Whistle,63,60,10,sad
1989-08-05,72,My Paradise,The Outfield,75,72,3,happy
1989-08-05,73,Runnin' Down A Dream,Tom Petty,93,73,2,2
1989-08-05,74,Come Home With Me Baby,Dead Or Alive,69,69,6,happy
1989-08-05,75,Pride & Passion,John Cafferty & The Beaver Brown Band,82,75,2,happy
1989-08-05,76,Bust A Move,Young M.C.,81,76,2,1
1989-08-05,77,Joy And Pain,Rob Base & D.J. E-Z Rock,71,58,11,0
1989-08-05,78,You Better Dance,The Jets,92,78,2,happy
1989-08-05,79,Let The Day Begin,The Call,88,79,3,happy
1989-08-05,80,It's Not Enough,Starship,,80,1,1
1989-08-05,81,Every Little Step,Bobby Brown,54,3,20,1
1989-08-05,82,Smooth Up,BulletBoys,84,82,3,0
1989-08-05,83,Forever Your Girl,Paula Abdul,66,1,22,happy
1989-08-05,84,Nature Of Love,Waterfront,95,84,2,happy
1989-08-05,85,Fire Woman,The Cult,61,46,11,happy
1989-08-05,86,And The Night Stood Still,Dion,,86,1,1
1989-08-05,87,Love Cries,Stage Dolls,96,87,2,happy
1989-08-05,88,Gypsy Road,Cinderella,,88,1,happy
1989-08-05,89,Comin' Down Tonight,Thirty Eight Special,83,67,7,happy
1989-08-05,90,Rooms On Fire,Stevie Nicks,67,16,14,happy
1989-08-05,91,I Won't Back Down,Tom Petty,56,12,15,1
1989-08-05,92,Where Are You Now?,Jimmy Harnen With Synch,89,10,36,happy
1989-08-05,93,Nightrain,Guns N' Roses,97,93,2,happy
1989-08-05,94,Patience,Guns N' Roses,86,4,18,sad
1989-08-05,95,Oh Daddy,Adrian Belew,,95,1,sad
1989-08-05,96,My First Night Without You,Cyndi Lauper,,96,1,happy
1989-08-05,97,Gonna Make It,SaFire,76,71,7,2
1989-08-05,98,"Rock On (From """"Dream A Little Dream"""")",Michael Damian,70,1,21,energetic
1989-08-05,99,Calling It Love,Animotion,78,53,9,happy
1989-08-05,100,Open Letter (To A Landlord),Living Colour,85,82,5,happy
1989-07-01,1,Baby Don't Forget My Number,Milli Vanilli,4,1,10,happy
1989-07-01,2,Good Thing,Fine Young Cannibals,5,2,9,1
1989-07-01,3,Satisfied,Richard Marx,1,1,9,happy
1989-07-01,4,Buffalo Stance,Neneh Cherry,3,3,14,happy
1989-07-01,5,If You Don't Know Me By Now,Simply Red,11,5,9,0
1989-07-01,6,Express Yourself,Madonna,13,6,5,1
1989-07-01,7,This Time I Know It's For Real,Donna Summer,7,7,11,1
1989-07-01,8,I Drove All Night,Cyndi Lauper,12,8,9,happy
1989-07-01,9,Miss You Like Crazy,Natalie Cole,9,9,12,sad
1989-07-01,10,I'll Be Loving You (Forever),New Kids On The Block,2,1,14,0
1989-07-01,11,Toy Soldiers,Martika,15,11,7,sad
1989-07-01,12,I Won't Back Down,Tom Petty,14,12,10,1
1989-07-01,13,What You Don't Know,Expose,16,13,7,happy
1989-07-01,14,The Doctor,The Doobie Brothers,17,14,7,happy
1989-07-01,15,"Wind Beneath My Wings (From ""Beaches"")",Bette Midler,6,1,18,sad
1989-07-01,16,Rooms On Fire,Stevie Nicks,22,16,9,happy
1989-07-01,17,Cry,Waterfront,10,10,13,happy
1989-07-01,18,Every Little Step,Bobby Brown,8,3,15,1
1989-07-01,19,So Alive,Love And Rockets,26,19,7,happy
1989-07-01,20,Into The Night,Benny Mardones,23,11,29,0
1989-07-01,21,Crazy About Her,Rod Stewart,24,21,8,happy
1989-07-01,22,"Batdance (From ""Batman"")",Prince,41,22,3,happy
1989-07-01,23,Lay Your Hands On Me,Bon Jovi,29,23,5,2
1989-07-01,24,Who Do You Give Your Love To?,Michael Morales,28,24,10,happy
1989-07-01,25,Once Bitten Twice Shy,Great White,35,25,8,happy
1989-07-01,26,My Brave Face,Paul McCartney,33,26,6,happy
1989-07-01,27,"On Our Own (From ""Ghostbusters II"")",Bobby Brown,42,27,4,happy
1989-07-01,28,Veronica,Elvis Costello,19,19,11,1
1989-07-01,29,I Like It,Dino,39,29,8,happy
1989-07-01,30,Close My Eyes Forever,Lita Ford (Duet With Ozzy Osbourne),18,8,18,0
1989-07-01,31,Down Boys,Warrant,38,31,10,1
1989-07-01,32,Send Me An Angel '89,Real Life,36,32,8,happy
1989-07-01,33,Be With You,The Bangles,30,30,9,happy
1989-07-01,34,Dressed For Success,Roxette,40,34,6,happy
1989-07-01,35,Coming Home,Cinderella,20,20,13,0
1989-07-01,36,"Rock On (From """"Dream A Little Dream"""")",Michael Damian,21,1,16,energetic
1989-07-01,37,Forever Your Girl,Paula Abdul,25,1,17,happy
1989-07-01,38,Hey Baby,Henry Lee Summer,43,38,7,happy
1989-07-01,39,Secret Rendezvous,Karyn White,44,39,6,happy
1989-07-01,40,Where Are You Now?,Jimmy Harnen With Synch,32,10,31,happy
1989-07-01,41,No More Rhyme,Debbie Gibson,51,41,3,sad
1989-07-01,42,"In Your Eyes (Theme From ""Say Anything"")",Peter Gabriel,45,26,21,happy
1989-07-01,43,Me Myself And I,De La Soul,49,43,5,happy
1989-07-01,44,Patience,Guns N' Roses,34,4,13,sad
1989-07-01,45,I'm That Type Of Guy,LL Cool J,54,45,4,happy
1989-07-01,46,Cold Hearted,Paula Abdul,65,46,2,happy
1989-07-01,47,Headed For A Heartbreak,Winger,53,47,5,happy
1989-07-01,48,Sacred Emotion,Donny Osmond,58,48,3,happy
1989-07-01,49,The End Of The Innocence,Don Henley,62,49,2,sad
1989-07-01,50,Fire Woman,The Cult,50,50,6,happy
1989-07-01,51,Hooked On You,Sweet Sensation,56,51,17,1
1989-07-01,52,In My Eyes,Stevie B,57,52,6,happy
1989-07-01,53,Fascination Street,The Cure,46,46,8,2
1989-07-01,54,Friends,Jody Watley With Eric B. & Rakim,66,54,3,happy
1989-07-01,55,Soldier Of Love,Donny Osmond,37,2,15,happy
1989-07-01,56,Pop Singer,John Mellencamp,31,15,10,happy
1989-07-01,57,Cuddly Toy (Feel For Me),Roachford,27,25,12,happy
1989-07-01,58,Joy And Pain,Rob Base & D.J. E-Z Rock,64,58,6,0
1989-07-01,59,We Can Last Forever,Chicago,55,55,8,happy
1989-07-01,60,Calling It Love,Animotion,70,60,4,happy
1989-07-01,61,Cover Of Love,Michael Damian,72,61,3,happy
1989-07-01,62,Real Love,Jody Watley,47,2,16,happy
1989-07-01,63,Angel Eyes,The Jeff Healey Band,76,63,3,sad
1989-07-01,64,Everlasting Love,Howard Jones,48,12,16,happy
1989-07-01,65,Right Next To Me,Whistle,71,65,5,sad
1989-07-01,66,"After All (Love Theme From ""Chances Are"")",Cher & Peter Cetera,59,6,17,0
1989-07-01,67,I'll Be There For You,Bon Jovi,52,1,18,happy
1989-07-01,68,Moonlight On Water,Kevin Raleigh,60,60,7,happy
1989-07-01,69,Keep On Movin',Soul II Soul (Featuring Caron Wheeler),82,69,2,happy
1989-07-01,70,Love Train,Holly Johnson,78,70,3,1
1989-07-01,71,I Want It All,Queen,61,50,8,1
1989-07-01,72,Thinking Of You,SaFire,67,12,22,happy
1989-07-01,73,"It Isn't, It Wasn't, It Ain't Never Gonna Be",Aretha Franklin/Whitney Houston,,73,1,happy
1989-07-01,74,Trouble Me,"10,000 Maniacs",81,74,3,1
1989-07-01,75,Yo No Se,Pajama Party,77,75,7,happy
1989-07-01,76,Soul Provider,Michael Bolton,,76,1,0
1989-07-01,77,Comin' Down Tonight,Thirty Eight Special,83,77,2,happy
1989-07-01,78,Praying To A New God,Wang Chung,63,63,6,happy
1989-07-01,79,Talk It Over,Grayson Hugh,88,79,2,sad
1989-07-01,80,Little Fighter,White Lion,94,80,2,1
1989-07-01,81,Dancing In Heaven (Orbital Be-Bop),Q-feel,87,81,3,1
1989-07-01,82,Gonna Make It,SaFire,90,82,2,2
1989-07-01,83,"Iko Iko (From ""Rain Man"")",The Belle Stars,69,14,18,happy
1989-07-01,84,Funky Cold Medina,Tone-Loc,74,3,18,1
1989-07-01,85,Don't Say You Love Me,Billy Squier,93,85,2,happy
1989-07-01,86,Nothin (That Compares 2 U),The Jacksons,79,77,5,happy
1989-07-01,87,Shower Me With Your Love,Surface,,87,1,sad
1989-07-01,88,Second Chance,Thirty Eight Special,68,6,21,2
1989-07-01,89,The Prisoner,Howard Jones,,89,1,happy
1989-07-01,90,Come Home With Me Baby,Dead Or Alive,,90,1,happy
1989-07-01,91,Tell Me I'm Not Dreaming,Robert Palmer,,91,1,happy
1989-07-01,92,Closer Than Friends,Surface,85,57,12,happy
1989-07-01,93,All I Want Is You,U2,,93,1,0
1989-07-01,94,I Wanna Be The One,Stevie B,84,32,20,happy
1989-07-01,95,You Are The One,TKA,92,91,5,happy
1989-07-01,96,She Drives Me Crazy,Fine Young Cannibals,75,1,23,1
1989-07-01,97,My One Temptation,Mica Paris,97,97,2,happy
1989-07-01,98,Like A Prayer,Madonna,73,1,16,1
1989-07-01,99,Pop Song 89,R.E.M.,86,86,4,happy
1989-07-01,100,Girl You Know It's True,Milli Vanilli,80,2,26,happy
1989-06-03,1,"Rock On (From """"Dream A Little Dream"""")",Michael Damian,3,1,12,energetic
1989-06-03,2,Soldier Of Love,Donny Osmond,4,2,11,happy
1989-06-03,3,"Wind Beneath My Wings (From ""Beaches"")",Bette Midler,6,3,14,sad
1989-06-03,4,Patience,Guns N' Roses,5,4,9,sad
1989-06-03,5,I'll Be Loving You (Forever),New Kids On The Block,7,5,10,0
1989-06-03,6,Every Little Step,Bobby Brown,8,6,11,1
1989-06-03,7,Real Love,Jody Watley,2,2,12,happy
1989-06-03,8,Forever Your Girl,Paula Abdul,1,1,13,happy
1989-06-03,9,Buffalo Stance,Neneh Cherry,12,9,10,happy
1989-06-03,10,Close My Eyes Forever,Lita Ford (Duet With Ozzy Osbourne),10,10,14,0
1989-06-03,11,Satisfied,Richard Marx,14,11,5,happy
1989-06-03,12,Everlasting Love,Howard Jones,13,12,12,happy
1989-06-03,13,Where Are You Now?,Jimmy Harnen With Synch,15,13,27,happy
1989-06-03,14,Cry,Waterfront,20,14,9,happy
1989-06-03,15,Baby Don't Forget My Number,Milli Vanilli,22,15,6,happy
1989-06-03,16,This Time I Know It's For Real,Donna Summer,23,16,7,1
1989-06-03,17,Through The Storm,Aretha Franklin & Elton John,16,16,8,happy
1989-06-03,18,Pop Singer,John Mellencamp,21,18,6,happy
1989-06-03,19,Good Thing,Fine Young Cannibals,28,19,5,1
1989-06-03,20,I'll Be There For You,Bon Jovi,9,1,14,happy
1989-06-03,21,Miss You Like Crazy,Natalie Cole,24,21,8,sad
1989-06-03,22,I Won't Back Down,Tom Petty,32,22,6,1
1989-06-03,23,Electric Youth,Debbie Gibson,11,11,10,happy
1989-06-03,24,Coming Home,Cinderella,30,24,9,0
1989-06-03,25,I Drove All Night,Cyndi Lauper,33,25,5,happy
1989-06-03,26,"After All (Love Theme From ""Chances Are"")",Cher & Peter Cetera,17,6,13,0
1989-06-03,27,Voices Of Babylon,The Outfield,25,25,11,happy
1989-06-03,28,Second Chance,Thirty Eight Special,19,6,17,2
1989-06-03,29,Veronica,Elvis Costello,36,29,7,1
1989-06-03,30,Little Jackie Wants To Be A Star,Lisa Lisa And Cult Jam,29,29,8,happy
1989-06-03,31,Like A Prayer,Madonna,18,1,12,1
1989-06-03,32,If You Don't Know Me By Now,Simply Red,40,32,5,0
1989-06-03,33,Cuddly Toy (Feel For Me),Roachford,37,33,8,happy
1989-06-03,34,"Iko Iko (From ""Rain Man"")",The Belle Stars,26,14,14,happy
1989-06-03,35,Into The Night,Benny Mardones,41,11,25,0
1989-06-03,36,What You Don't Know,Expose,45,36,3,happy
1989-06-03,37,Rooms On Fire,Stevie Nicks,42,37,5,happy
1989-06-03,38,Thinking Of You,SaFire,27,12,18,happy
1989-06-03,39,Be With You,The Bangles,44,39,5,happy
1989-06-03,40,The Doctor,The Doobie Brothers,46,40,3,happy
1989-06-03,41,Express Yourself,Madonna,,41,1,1
1989-06-03,42,Toy Soldiers,Martika,51,42,3,sad
1989-06-03,43,Crazy About Her,Rod Stewart,48,43,4,happy
1989-06-03,44,Who Do You Give Your Love To?,Michael Morales,49,44,6,happy
1989-06-03,45,She Drives Me Crazy,Fine Young Cannibals,35,1,19,1
1989-06-03,46,Giving Up On Love,Rick Astley,38,38,8,happy
1989-06-03,47,Down Boys,Warrant,50,47,6,1
1989-06-03,48,Send Me An Angel '89,Real Life,52,48,4,happy
1989-06-03,49,Funky Cold Medina,Tone-Loc,34,3,14,1
1989-06-03,50,Cult Of Personality,Living Colour,31,13,13,happy
1989-06-03,51,Downtown,One 2 Many,39,37,11,happy
1989-06-03,52,I Like It,Dino,60,52,4,happy
1989-06-03,53,Once Bitten Twice Shy,Great White,63,53,4,happy
1989-06-03,54,My Brave Face,Paul McCartney,72,54,2,happy
1989-06-03,55,So Alive,Love And Rockets,68,55,3,happy
1989-06-03,56,Fascination Street,The Cure,59,56,4,2
1989-06-03,57,Dressed For Success,Roxette,80,57,2,happy
1989-06-03,58,Lay Your Hands On Me,Bon Jovi,,58,1,2
1989-06-03,59,Hey Baby,Henry Lee Summer,70,59,3,happy
1989-06-03,60,The Look,Roxette,47,1,17,happy
1989-06-03,61,We Can Last Forever,Chicago,65,61,4,happy
1989-06-03,62,"In Your Eyes (Theme From ""Say Anything"")",Peter Gabriel,77,26,17,happy
1989-06-03,63,Girl You Know It's True,Milli Vanilli,56,2,22,happy
1989-06-03,64,I Wanna Be The One,Stevie B,55,32,16,happy
1989-06-03,65,I Want It All,Queen,74,65,4,1
1989-06-03,66,Round & Round,New Order,64,64,7,1
1989-06-03,67,A Shoulder To Cry On,Tommy Page,53,29,17,sad
1989-06-03,68,I Only Wanna Be With You,Samantha Fox,43,31,12,happy
1989-06-03,69,Circle,Edie Brickell & New Bohemians,54,48,9,0
1989-06-03,70,I Like,Guy,73,70,5,2
1989-06-03,71,Secret Rendezvous,Karyn White,83,71,2,happy
1989-06-03,72,Eternal Flame,The Bangles,61,1,18,sad
1989-06-03,73,Heaven Help Me,Deon Estus With George Michael,57,5,15,0
1989-06-03,74,Fire Woman,The Cult,84,74,2,happy
1989-06-03,75,Anything Can Happen,Was (Not Was),75,75,5,happy
1989-06-03,76,Closer Than Friends,Surface,71,57,8,happy
1989-06-03,77,(Between A) Rock And A Hard Place,Cutting Crew,78,77,4,happy
1989-06-03,78,Moonlight On Water,Kevin Raleigh,85,78,3,happy
1989-06-03,79,Stop,Sam Brown,69,65,8,0
1989-06-03,80,Room To Move,Animotion,58,9,16,happy
1989-06-03,81,Praying To A New God,Wang Chung,93,81,2,happy
1989-06-03,82,In My Eyes,Stevie B,87,82,2,happy
1989-06-03,83,Seventeen,Winger,66,26,15,happy
1989-06-03,84,Yo No Se,Pajama Party,86,84,3,happy
1989-06-03,85,Joy And Pain,Rob Base & D.J. E-Z Rock,90,85,2,0
1989-06-03,86,Me Myself And I,De La Soul,,86,1,happy
1989-06-03,87,The Mayor Of Simpleton,XTC,76,72,6,happy
1989-06-03,88,Sincerely Yours,Sweet Sensation (With Romeo J.D.),62,14,18,sad
1989-06-03,89,Right Next To Me,Whistle,,89,1,sad
1989-06-03,90,I'll Be You,The Replacements,67,51,9,2
1989-06-03,91,Hooked On You,Sweet Sensation,,64,13,1
1989-06-03,92,Let Me In,Eddie Money,81,60,7,happy
1989-06-03,93,Nothin (That Compares 2 U),The Jacksons,,93,1,happy
1989-06-03,94,Headed For A Heartbreak,Winger,,94,1,happy
1989-06-03,95,For The Love Of Money,BulletBoys,82,78,6,1
1989-06-03,96,Waiting Game,Swing Out Sister,,96,1,1
1989-06-03,97,Darlin' I,Vanessa Williams,,97,1,sad
1989-06-03,98,You Are The One,TKA,,98,1,happy
1989-06-03,99,Shake It Up,Bad Company,91,82,7,happy
1989-06-03,100,Now You're In Heaven,Julian Lennon,94,93,4,happy
1989-05-06,1,Like A Prayer,Madonna,1,1,8,1
1989-05-06,2,I'll Be There For You,Bon Jovi,2,2,10,happy
1989-05-06,3,Real Love,Jody Watley,8,3,8,happy
1989-05-06,4,Funky Cold Medina,Tone-Loc,3,3,10,1
1989-05-06,5,Forever Your Girl,Paula Abdul,10,5,9,happy
1989-05-06,6,Second Chance,Thirty Eight Special,7,6,13,2
1989-05-06,7,"After All (Love Theme From ""Chances Are"")",Cher & Peter Cetera,9,7,9,0
1989-05-06,8,Soldier Of Love,Donny Osmond,15,8,7,happy
1989-05-06,9,Room To Move,Animotion,11,9,12,happy
1989-05-06,10,She Drives Me Crazy,Fine Young Cannibals,4,1,15,1
1989-05-06,11,Heaven Help Me,Deon Estus With George Michael,5,5,11,0
1989-05-06,12,Thinking Of You,SaFire,13,12,14,happy
1989-05-06,13,Cult Of Personality,Living Colour,17,13,9,happy
1989-05-06,14,"Rock On (From """"Dream A Little Dream"""")",Michael Damian,18,14,8,energetic
1989-05-06,15,"Iko Iko (From ""Rain Man"")",The Belle Stars,16,15,10,happy
1989-05-06,16,Sincerely Yours,Sweet Sensation (With Romeo J.D.),14,14,14,sad
1989-05-06,17,Electric Youth,Debbie Gibson,19,17,6,happy
1989-05-06,18,Patience,Guns N' Roses,22,18,5,sad
1989-05-06,19,"Wind Beneath My Wings (From ""Beaches"")",Bette Midler,20,19,10,sad
1989-05-06,20,Every Little Step,Bobby Brown,23,20,7,1
1989-05-06,21,The Look,Roxette,6,1,13,happy
1989-05-06,22,I'll Be Loving You (Forever),New Kids On The Block,28,22,6,0
1989-05-06,23,Rocket,Def Leppard,12,12,10,2
1989-05-06,24,Everlasting Love,Howard Jones,26,24,8,happy
1989-05-06,25,Close My Eyes Forever,Lita Ford (Duet With Ozzy Osbourne),29,25,10,0
1989-05-06,26,Seventeen,Winger,27,26,11,happy
1989-05-06,27,Where Are You Now?,Jimmy Harnen With Synch,33,27,23,happy
1989-05-06,28,Girl You Know It's True,Milli Vanilli,25,2,18,happy
1989-05-06,29,A Shoulder To Cry On,Tommy Page,31,29,13,sad
1989-05-06,30,Through The Storm,Aretha Franklin & Elton John,36,30,4,happy
1989-05-06,31,Eternal Flame,The Bangles,24,1,14,sad
1989-05-06,32,Buffalo Stance,Neneh Cherry,41,32,6,happy
1989-05-06,33,Voices Of Babylon,The Outfield,37,33,7,happy
1989-05-06,34,Cry,Waterfront,42,34,5,happy
1989-05-06,35,Stand,R.E.M.,21,6,16,1
1989-05-06,36,I Only Wanna Be With You,Samantha Fox,39,36,8,happy
1989-05-06,37,I Wanna Be The One,Stevie B,35,32,12,happy
1989-05-06,38,Your Mama Don't Dance,Poison,30,10,12,2
1989-05-06,39,Satisfied,Richard Marx,,39,1,happy
1989-05-06,40,Downtown,One 2 Many,47,40,7,happy
1989-05-06,41,Little Jackie Wants To Be A Star,Lisa Lisa And Cult Jam,48,41,4,happy
1989-05-06,42,Pop Singer,John Mellencamp,54,42,2,happy
1989-05-06,43,Miss You Like Crazy,Natalie Cole,49,43,4,sad
1989-05-06,44,Coming Home,Cinderella,51,44,5,0
1989-05-06,45,This Time I Know It's For Real,Donna Summer,57,45,3,1
1989-05-06,46,Superwoman,Karyn White,34,8,15,1
1989-05-06,47,You Got It,Roy Orbison,32,9,16,1
1989-05-06,48,Giving Up On Love,Rick Astley,52,48,4,happy
1989-05-06,49,Baby Don't Forget My Number,Milli Vanilli,62,49,2,happy
1989-05-06,50,Circle,Edie Brickell & New Bohemians,55,50,5,0
1989-05-06,51,Cuddly Toy (Feel For Me),Roachford,59,51,4,happy
1989-05-06,52,I'll Be You,The Replacements,53,52,5,2
1989-05-06,53,Veronica,Elvis Costello,64,53,3,1
1989-05-06,54,The Living Years,Mike + The Mechanics,45,1,18,0
1989-05-06,55,"Birthday Suit (From """"Sing"""")",Johnny Kemp,40,36,11,calm
1989-05-06,56,My Heart Can't Tell You No,Rod Stewart,43,4,22,sad
1989-05-06,57,Lost In Your Eyes,Debbie Gibson,46,1,16,0
1989-05-06,58,Dreamin',Vanessa Williams,44,8,18,sad
1989-05-06,59,Orinoco Flow (Sail Away),Enya,38,24,16,sad
1989-05-06,60,I Drove All Night,Cyndi Lauper,,60,1,happy
1989-05-06,61,Let Me In,Eddie Money,72,61,3,happy
1989-05-06,62,The Different Story (World Of Lust And Crime),Peter Schilling,61,61,7,happy
1989-05-06,63,I Won't Back Down,Tom Petty,75,63,2,1
1989-05-06,64,Seeing Is Believing,Mike + The Mechanics,74,64,3,happy
1989-05-06,65,Into The Night,Benny Mardones,,11,21,0
1989-05-06,66,Closer Than Friends,Surface,73,66,4,happy
1989-05-06,67,Stop,Sam Brown,71,67,4,0
1989-05-06,68,Straight Up,Paula Abdul,58,1,23,1
1989-05-06,69,Good Thing,Fine Young Cannibals,,69,1,1
1989-05-06,70,You Ain't Seen Nothing Yet,Figures On A Beach,67,67,5,happy
1989-05-06,71,You Got It (The Right Stuff),New Kids On The Block,56,3,25,happy
1989-05-06,72,Wild Thing,Tone-Loc,70,2,23,2
1989-05-06,73,Be With You,The Bangles,,73,1,happy
1989-05-06,74,Round & Round,New Order,81,74,3,1
1989-05-06,75,Down Boys,Warrant,90,75,2,1
1989-05-06,76,One,Metallica,60,35,12,0
1989-05-06,77,When Love Comes To Town,U2 With B.B. King,68,68,6,happy
1989-05-06,78,Walk The Dinosaur,Was (Not Was),50,7,15,1
1989-05-06,79,Hearts On Fire,Steve Winwood,63,53,8,happy
1989-05-06,80,Who Do You Give Your Love To?,Michael Morales,88,80,2,happy
1989-05-06,81,If You Don't Know Me By Now,Simply Red,,81,1,0
1989-05-06,82,I Like,Guy,,82,1,2
1989-05-06,83,For The Love Of Money,BulletBoys,87,83,2,1
1989-05-06,84,The Mayor Of Simpleton,XTC,92,84,2,happy
1989-05-06,85,Rooms On Fire,Stevie Nicks,,85,1,happy
1989-05-06,86,You're Not Alone,Chicago,65,10,16,happy
1989-05-06,87,The Love In Your Eyes,Eddie Money,78,24,17,happy
1989-05-06,88,Just Because,Anita Baker,69,14,16,happy
1989-05-06,89,Anything Can Happen,Was (Not Was),,89,1,happy
1989-05-06,90,Shake It Up,Bad Company,82,82,3,happy
1989-05-06,91,Paradise City,Guns N' Roses,76,5,17,happy
1989-05-06,92,More Than You Know,Martika,80,18,20,happy
1989-05-06,93,Repetition,Information Society,77,76,6,happy
1989-05-06,94,"Let The River Run (Theme From ""Working Girl"")",Carly Simon,66,49,10,sad
1989-05-06,95,24/7,Dino,79,42,14,happy
1989-05-06,96,Good Life,Inner City,85,73,10,1
1989-05-06,97,Working On It,Chris Rea,83,73,7,happy
1989-05-06,98,Can You Stand The Rain,New Edition,94,44,13,0
1989-05-06,99,I Can't Face The Fact,Gina Go-Go,84,78,11,happy
1989-05-06,100,Somebody Like You,Robbie Nevil,86,63,8,happy
1989-04-01,1,Eternal Flame,The Bangles,2,1,9,sad
1989-04-01,2,Girl You Know It's True,Milli Vanilli,3,2,13,happy
1989-04-01,3,The Look,Roxette,4,3,8,happy
1989-04-01,4,My Heart Can't Tell You No,Rod Stewart,5,4,17,sad
1989-04-01,5,The Living Years,Mike + The Mechanics,1,1,13,0
1989-04-01,6,She Drives Me Crazy,Fine Young Cannibals,7,6,10,1
1989-04-01,7,Walk The Dinosaur,Was (Not Was),8,7,10,1
1989-04-01,8,Stand,R.E.M.,14,8,11,1
1989-04-01,9,Dreamin',Vanessa Williams,12,9,13,sad
1989-04-01,10,Lost In Your Eyes,Debbie Gibson,6,1,11,0
1989-04-01,11,Like A Prayer,Madonna,25,11,3,1
1989-04-01,12,You Got It,Roy Orbison,16,12,11,1
1989-04-01,13,Superwoman,Karyn White,17,13,10,1
1989-04-01,14,Just Because,Anita Baker,15,14,11,happy
1989-04-01,15,You're Not Alone,Chicago,10,10,11,happy
